ST,STATE,OCC_TITLE,A_MEAN
WY,Wyoming,"Life, Physical, and Social Science Occupations",56270
WY,Wyoming,Soil and Plant Scientists,65180
WY,Wyoming,Zoologists and Wildlife Biologists,60380
WY,Wyoming,"Biological Scientists, All Other",67470
WY,Wyoming,Conservation Scientists,64410
WY,Wyoming,Foresters,61550
WY,Wyoming,Atmospheric and Space Scientists,84010
WY,Wyoming,Chemists,58350
WY,Wyoming,"Environmental Scientists and Specialists, Including Health",65370
WY,Wyoming,"Geoscientists, Except Hydrologists and Geographers",76110
WY,Wyoming,Hydrologists,69870
WY,Wyoming,Economists,73600
WY,Wyoming,Survey Researchers,63140
WY,Wyoming,"Clinical, Counseling, and School Psychologists",71630
WY,Wyoming,"Psychologists, All Other",86170
WY,Wyoming,Urban and Regional Planners,64900
WY,Wyoming,Anthropologists and Archeologists,66120
WY,Wyoming,"Social Scientists and Related Workers, All Other",63530
WY,Wyoming,Biological Technicians,37930
WY,Wyoming,Chemical Technicians,46750
WY,Wyoming,Geological and Petroleum Technicians,56060
WY,Wyoming,"Environmental Science and Protection Technicians, Including Health",45860
WY,Wyoming,Forensic Science Technicians,59380
WY,Wyoming,Forest and Conservation Technicians,35070
WY,Wyoming,"Life, Physical, and Social Science Technicians, All Other",50910
WY,Wyoming,Community and Social Service Occupations,46730
WY,Wyoming,Substance Abuse and Behavioral Disorder Counselors,47300
WY,Wyoming,"Educational, Guidance, School, and Vocational Counselors",54560
WY,Wyoming,Marriage and Family Therapists,59400
WY,Wyoming,Mental Health Counselors,58020
WY,Wyoming,Rehabilitation Counselors,39690
WY,Wyoming,"Child, Family, and School Social Workers",45180
WY,Wyoming,Healthcare Social Workers,55750
WY,Wyoming,Mental Health and Substance Abuse Social Workers,56110
WY,Wyoming,"Social Workers, All Other",55140
WY,Wyoming,Health Educators,46620
WY,Wyoming,Probation Officers and Correctional Treatment Specialists,49340
WY,Wyoming,Social and Human Service Assistants,33290
WY,Wyoming,Community Health Workers,43820
WY,Wyoming,"Community and Social Service Specialists, All Other",50010
WY,Wyoming,Legal Occupations,82390
WY,Wyoming,Lawyers,112710
WY,Wyoming,Paralegals and Legal Assistants,49160
WY,Wyoming,"Title Examiners, Abstractors, and Searchers",49410
WY,Wyoming,"Legal Support Workers, All Other",33940
WY,Wyoming,"Education, Training, and Library Occupations",48230
WY,Wyoming,"Business Teachers, Postsecondary",77940
WY,Wyoming,"Computer Science Teachers, Postsecondary",72620
WY,Wyoming,"Mathematical Science Teachers, Postsecondary",60380
WY,Wyoming,"Engineering Teachers, Postsecondary",96260
WY,Wyoming,"Agricultural Sciences Teachers, Postsecondary",77770
WY,Wyoming,"Biological Science Teachers, Postsecondary",78130
WY,Wyoming,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",90600
WY,Wyoming,"Chemistry Teachers, Postsecondary",79230
WY,Wyoming,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",65310
WY,Wyoming,"Political Science Teachers, Postsecondary",64230
WY,Wyoming,"Psychology Teachers, Postsecondary",67800
WY,Wyoming,"Health Specialties Teachers, Postsecondary",71090
WY,Wyoming,"Nursing Instructors and Teachers, Postsecondary",67420
WY,Wyoming,"Education Teachers, Postsecondary",64600
WY,Wyoming,"Criminal Justice and Law Enforcement Teachers, Postsecondary",64990
WY,Wyoming,"Art, Drama, and Music Teachers, Postsecondary",59420
WY,Wyoming,"Communications Teachers, Postsecondary",63360
WY,Wyoming,"English Language and Literature Teachers, Postsecondary",59770
WY,Wyoming,"Recreation and Fitness Studies Teachers, Postsecondary",58760
WY,Wyoming,"Vocational Education Teachers, Postsecondary",51960
WY,Wyoming,"Postsecondary Teachers, All Other",52230
WY,Wyoming,"Preschool Teachers, Except Special Education",30610
WY,Wyoming,"Kindergarten Teachers, Except Special Education",57610
WY,Wyoming,"Elementary School Teachers, Except Special Education",58860
WY,Wyoming,"Middle School Teachers, Except Special and Career/Technical Education",59700
WY,Wyoming,"Career/Technical Education Teachers, Middle School",60690
WY,Wyoming,"Secondary School Teachers, Except Special and Career/Technical Education",58910
WY,Wyoming,"Career/Technical Education Teachers, Secondary School",59050
WY,Wyoming,"Special Education Teachers, Preschool",48830
WY,Wyoming,"Special Education Teachers, Kindergarten and Elementary School",58680
WY,Wyoming,"Special Education Teachers, Middle School",58690
WY,Wyoming,"Special Education Teachers, Secondary School",57700
WY,Wyoming,Adult Basic and Secondary Education and Literacy Teachers and Instructors,45900
WY,Wyoming,Self-Enrichment Education Teachers,40490
WY,Wyoming,"Teachers and Instructors, All Other, Except Substitute Teachers",44230
WY,Wyoming,Substitute Teachers,28530
WY,Wyoming,Curators,47050
WY,Wyoming,Museum Technicians and Conservators,36890
WY,Wyoming,Librarians,50800
WY,Wyoming,Library Technicians,32900
WY,Wyoming,Farm and Home Management Advisors,52650
WY,Wyoming,Instructional Coordinators,65100
WY,Wyoming,Teacher Assistants,28940
WY,Wyoming,"Education, Training, and Library Workers, All Other",40740
WY,Wyoming,"Arts, Design, Entertainment, Sports, and Media Occupations",41070
WY,Wyoming,Craft Artists,25590
WY,Wyoming,Floral Designers,27730
WY,Wyoming,Graphic Designers,40680
WY,Wyoming,Interior Designers,55740
WY,Wyoming,Merchandise Displayers and Window Trimmers,26670
WY,Wyoming,Producers and Directors,53160
WY,Wyoming,Coaches and Scouts,34470
WY,Wyoming,Choreographers,36060
WY,Wyoming,Radio and Television Announcers,30160
WY,Wyoming,Reporters and Correspondents,27730
WY,Wyoming,Public Relations Specialists,55900
WY,Wyoming,Editors,40270
WY,Wyoming,Writers and Authors,49760
WY,Wyoming,Audio and Video Equipment Technicians,43720
WY,Wyoming,Broadcast Technicians,40860
WY,Wyoming,Photographers,30720
WY,Wyoming,"Camera Operators, Television, Video, and Motion Picture",47720
WY,Wyoming,Healthcare Practitioners and Technical Occupations,77590
WY,Wyoming,Chiropractors,64650
WY,Wyoming,"Dentists, General",175350
WY,Wyoming,Dietitians and Nutritionists,52880
WY,Wyoming,Optometrists,123110
WY,Wyoming,Pharmacists,115550
WY,Wyoming,Anesthesiologists,216060
WY,Wyoming,Family and General Practitioners,195580
WY,Wyoming,"Internists, General",241690
WY,Wyoming,Obstetricians and Gynecologists,248710
WY,Wyoming,"Pediatricians, General",208370
WY,Wyoming,Psychiatrists,251070
WY,Wyoming,Surgeons,#
WY,Wyoming,"Physicians and Surgeons, All Other",259940
WY,Wyoming,Physician Assistants,110450
WY,Wyoming,Occupational Therapists,74360
WY,Wyoming,Physical Therapists,82050
WY,Wyoming,Recreational Therapists,47800
WY,Wyoming,Respiratory Therapists,57060
WY,Wyoming,Speech-Language Pathologists,71780
WY,Wyoming,Veterinarians,93920
WY,Wyoming,Registered Nurses,62980
WY,Wyoming,Nurse Anesthetists,233400
WY,Wyoming,Nurse Practitioners,113020
WY,Wyoming,"Health Diagnosing and Treating Practitioners, All Other",117650
WY,Wyoming,Medical and Clinical Laboratory Technologists,61340
WY,Wyoming,Medical and Clinical Laboratory Technicians,39710
WY,Wyoming,Dental Hygienists,68810
WY,Wyoming,Cardiovascular Technologists and Technicians,52300
WY,Wyoming,Diagnostic Medical Sonographers,66070
WY,Wyoming,Radiologic Technologists,55590
WY,Wyoming,Magnetic Resonance Imaging Technologists,66960
WY,Wyoming,Emergency Medical Technicians and Paramedics,34780
WY,Wyoming,Pharmacy Technicians,35380
WY,Wyoming,Surgical Technologists,45210
WY,Wyoming,Veterinary Technologists and Technicians,30030
WY,Wyoming,Ophthalmic Medical Technicians,34930
WY,Wyoming,Licensed Practical and Licensed Vocational Nurses,45590
WY,Wyoming,Medical Records and Health Information Technicians,40310
WY,Wyoming,"Opticians, Dispensing",36400
WY,Wyoming,"Health Technologists and Technicians, All Other",42190
WY,Wyoming,Occupational Health and Safety Specialists,77000
WY,Wyoming,Occupational Health and Safety Technicians,48060
WY,Wyoming,Athletic Trainers,48390
WY,Wyoming,"Healthcare Practitioners and Technical Workers, All Other",67640
WY,Wyoming,Healthcare Support Occupations,31200
WY,Wyoming,Home Health Aides,26680
WY,Wyoming,Psychiatric Aides,26080
WY,Wyoming,Nursing Assistants,29010
WY,Wyoming,Orderlies,29690
WY,Wyoming,Occupational Therapy Assistants,53130
WY,Wyoming,Physical Therapist Assistants,51540
WY,Wyoming,Physical Therapist Aides,26620
WY,Wyoming,Massage Therapists,44800
WY,Wyoming,Dental Assistants,34670
WY,Wyoming,Medical Assistants,32670
WY,Wyoming,Medical Equipment Preparers,36230
WY,Wyoming,Medical Transcriptionists,37950
WY,Wyoming,Pharmacy Aides,24180
WY,Wyoming,Veterinary Assistants and Laboratory Animal Caretakers,28680
WY,Wyoming,Phlebotomists,32500
WY,Wyoming,"Healthcare Support Workers, All Other",39690
WY,Wyoming,Protective Service Occupations,44820
WY,Wyoming,First-Line Supervisors of Correctional Officers,61470
WY,Wyoming,First-Line Supervisors of Police and Detectives,75200
WY,Wyoming,First-Line Supervisors of Fire Fighting and Prevention Workers,68360
WY,Wyoming,"First-Line Supervisors of Protective Service Workers, All Other",48880
WY,Wyoming,Firefighters,45100
WY,Wyoming,Correctional Officers and Jailers,42870
WY,Wyoming,Detectives and Criminal Investigators,75250
WY,Wyoming,Police and Sheriff's Patrol Officers,55490
WY,Wyoming,Transit and Railroad Police,49380
WY,Wyoming,Animal Control Workers,38990
WY,Wyoming,Security Guards,31400
WY,Wyoming,Crossing Guards,37470
WY,Wyoming,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",24040
WY,Wyoming,"Protective Service Workers, All Other",35980
WY,Wyoming,Food Preparation and Serving Related Occupations,23770
WY,Wyoming,Chefs and Head Cooks,48230
WY,Wyoming,First-Line Supervisors of Food Preparation and Serving Workers,33790
WY,Wyoming,"Cooks, Fast Food",20270
WY,Wyoming,"Cooks, Institution and Cafeteria",28060
WY,Wyoming,"Cooks, Restaurant",26470
WY,Wyoming,"Cooks, Short Order",21500
WY,Wyoming,"Cooks, All Other",52520
WY,Wyoming,Food Preparation Workers,23170
WY,Wyoming,Bartenders,21910
WY,Wyoming,"Combined Food Preparation and Serving Workers, Including Fast Food",20060
WY,Wyoming,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",20480
WY,Wyoming,Waiters and Waitresses,22310
WY,Wyoming,"Food Servers, Nonrestaurant",21960
WY,Wyoming,Dining Room and Cafeteria Attendants and Bartender Helpers,20900
WY,Wyoming,Dishwashers,21420
WY,Wyoming,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",21790
WY,Wyoming,Building and Grounds Cleaning and Maintenance Occupations,28270
WY,Wyoming,First-Line Supervisors of Housekeeping and Janitorial Workers,40690
WY,Wyoming,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",50370
WY,Wyoming,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",28490
WY,Wyoming,Maids and Housekeeping Cleaners,22390
WY,Wyoming,Pest Control Workers,40060
WY,Wyoming,Landscaping and Groundskeeping Workers,30650
WY,Wyoming,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",33080
WY,Wyoming,Tree Trimmers and Pruners,30880
WY,Wyoming,"Grounds Maintenance Workers, All Other",21630
WY,Wyoming,Personal Care and Service Occupations,26570
WY,Wyoming,First-Line Supervisors of Personal Service Workers,37940
WY,Wyoming,Nonfarm Animal Caretakers,22780
WY,Wyoming,"Ushers, Lobby Attendants, and Ticket Takers",17940
WY,Wyoming,Amusement and Recreation Attendants,23270
WY,Wyoming,"Entertainment Attendants and Related Workers, All Other",25860
WY,Wyoming,Funeral Attendants,27370
WY,Wyoming,"Morticians, Undertakers, and Funeral Directors",50820
WY,Wyoming,"Hairdressers, Hairstylists, and Cosmetologists",28570
WY,Wyoming,Manicurists and Pedicurists,28490
WY,Wyoming,Skincare Specialists,58240
WY,Wyoming,Baggage Porters and Bellhops,23120
WY,Wyoming,Concierges,33460
WY,Wyoming,Tour Guides and Escorts,38170
WY,Wyoming,Childcare Workers,23630
WY,Wyoming,Personal Care Aides,23090
WY,Wyoming,Fitness Trainers and Aerobics Instructors,32250
WY,Wyoming,Recreation Workers,26430
WY,Wyoming,Residential Advisors,28620
WY,Wyoming,"Personal Care and Service Workers, All Other",32000
WY,Wyoming,Sales and Related Occupations,36660
WY,Wyoming,First-Line Supervisors of Retail Sales Workers,41500
WY,Wyoming,First-Line Supervisors of Non-Retail Sales Workers,66530
WY,Wyoming,Cashiers,22270
WY,Wyoming,Counter and Rental Clerks,30300
WY,Wyoming,Parts Salespersons,37930
WY,Wyoming,Retail Salespersons,28500
WY,Wyoming,Advertising Sales Agents,43610
WY,Wyoming,Insurance Sales Agents,52300
WY,Wyoming,"Securities, Commodities, and Financial Services Sales Agents",62000
WY,Wyoming,Travel Agents,44480
WY,Wyoming,"Sales Representatives, Services, All Other",61810
WY,Wyoming,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",147220
WY,Wyoming,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",67950
WY,Wyoming,Real Estate Sales Agents,81920
WY,Wyoming,"Sales and Related Workers, All Other",35900
WY,Wyoming,Office and Administrative Support Occupations,35290
WY,Wyoming,First-Line Supervisors of Office and Administrative Support Workers,50490
WY,Wyoming,"Switchboard Operators, Including Answering Service",27230
WY,Wyoming,Telephone Operators,36950
WY,Wyoming,Bill and Account Collectors,38140
WY,Wyoming,Billing and Posting Clerks,37140
WY,Wyoming,"Bookkeeping, Accounting, and Auditing Clerks",37530
WY,Wyoming,Payroll and Timekeeping Clerks,42940
WY,Wyoming,Procurement Clerks,41080
WY,Wyoming,Tellers,26750
WY,Wyoming,Brokerage Clerks,46570
WY,Wyoming,"Court, Municipal, and License Clerks",37450
WY,Wyoming,Customer Service Representatives,33300
WY,Wyoming,"Eligibility Interviewers, Government Programs",44930
WY,Wyoming,File Clerks,25960
WY,Wyoming,"Hotel, Motel, and Resort Desk Clerks",24290
WY,Wyoming,"Interviewers, Except Eligibility and Loan",33930
WY,Wyoming,"Library Assistants, Clerical",26920
WY,Wyoming,Loan Interviewers and Clerks,35660
WY,Wyoming,New Accounts Clerks,33420
WY,Wyoming,Order Clerks,33180
WY,Wyoming,"Human Resources Assistants, Except Payroll and Timekeeping",40900
WY,Wyoming,Receptionists and Information Clerks,28490
WY,Wyoming,Reservation and Transportation Ticket Agents and Travel Clerks,31020
WY,Wyoming,"Information and Record Clerks, All Other",37310
WY,Wyoming,Cargo and Freight Agents,41410
WY,Wyoming,Couriers and Messengers,29450
WY,Wyoming,"Police, Fire, and Ambulance Dispatchers",40650
WY,Wyoming,"Dispatchers, Except Police, Fire, and Ambulance",41940
WY,Wyoming,"Meter Readers, Utilities",47360
WY,Wyoming,Postal Service Clerks,44050
WY,Wyoming,Postal Service Mail Carriers,48490
WY,Wyoming,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",48780
WY,Wyoming,"Production, Planning, and Expediting Clerks",63850
WY,Wyoming,"Shipping, Receiving, and Traffic Clerks",31990
WY,Wyoming,Stock Clerks and Order Fillers,29280
WY,Wyoming,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",38830
WY,Wyoming,Executive Secretaries and Executive Administrative Assistants,47470
WY,Wyoming,Legal Secretaries,40370
WY,Wyoming,Medical Secretaries,33610
WY,Wyoming,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",35460
WY,Wyoming,Computer Operators,41270
WY,Wyoming,Data Entry Keyers,24940
WY,Wyoming,Insurance Claims and Policy Processing Clerks,35170
WY,Wyoming,"Mail Clerks and Mail Machine Operators, Except Postal Service",25330
WY,Wyoming,"Office Clerks, General",34080
WY,Wyoming,"Office Machine Operators, Except Computer",27690
WY,Wyoming,Proofreaders and Copy Markers,22620
WY,Wyoming,"Office and Administrative Support Workers, All Other",31390
WY,Wyoming,"Farming, Fishing, and Forestry Occupations",31580
WY,Wyoming,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",26330
WY,Wyoming,"Farmworkers, Farm, Ranch, and Aquacultural Animals",29390
WY,Wyoming,Logging Equipment Operators,42250
WY,Wyoming,Construction and Extraction Occupations,50950
WY,Wyoming,First-Line Supervisors of Construction Trades and Extraction Workers,73450
WY,Wyoming,Boilermakers,67390
WY,Wyoming,Brickmasons and Blockmasons,54450
WY,Wyoming,Carpenters,47000
WY,Wyoming,Carpet Installers,27210
WY,Wyoming,Floor Sanders and Finishers,32690
WY,Wyoming,Tile and Marble Setters,47680
WY,Wyoming,Cement Masons and Concrete Finishers,40250
WY,Wyoming,Construction Laborers,34210
WY,Wyoming,"Paving, Surfacing, and Tamping Equipment Operators",44660
WY,Wyoming,Operating Engineers and Other Construction Equipment Operators,56630
WY,Wyoming,Drywall and Ceiling Tile Installers,45960
WY,Wyoming,Electricians,58740
WY,Wyoming,Glaziers,42230
WY,Wyoming,"Insulation Workers, Floor, Ceiling, and Wall",36870
WY,Wyoming,"Insulation Workers, Mechanical",41270
WY,Wyoming,"Painters, Construction and Maintenance",37910
WY,Wyoming,Pipelayers,34960
WY,Wyoming,"Plumbers, Pipefitters, and Steamfitters",48690
WY,Wyoming,Roofers,37270
WY,Wyoming,Sheet Metal Workers,44120
WY,Wyoming,Structural Iron and Steel Workers,47550
WY,Wyoming,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",33930
WY,Wyoming,Helpers--Carpenters,32670
WY,Wyoming,Helpers--Electricians,36460
WY,Wyoming,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",27720
WY,Wyoming,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",31230
WY,Wyoming,Helpers--Roofers,32650
WY,Wyoming,Construction and Building Inspectors,50930
WY,Wyoming,Fence Erectors,33680
WY,Wyoming,Hazardous Materials Removal Workers,41650
WY,Wyoming,Highway Maintenance Workers,41610
WY,Wyoming,Rail-Track Laying and Maintenance Equipment Operators,53580
WY,Wyoming,Septic Tank Servicers and Sewer Pipe Cleaners,37940
WY,Wyoming,"Derrick Operators, Oil and Gas",56270
WY,Wyoming,"Rotary Drill Operators, Oil and Gas",64020
WY,Wyoming,"Service Unit Operators, Oil, Gas, and Mining",55560
WY,Wyoming,"Earth Drillers, Except Oil and Gas",46850
WY,Wyoming,"Explosives Workers, Ordnance Handling Experts, and Blasters",69880
WY,Wyoming,Continuous Mining Machine Operators,77780
WY,Wyoming,Mine Cutting and Channeling Machine Operators,78350
WY,Wyoming,"Roustabouts, Oil and Gas",43890
WY,Wyoming,Helpers--Extraction Workers,40110
WY,Wyoming,"Extraction Workers, All Other",52460
WY,Wyoming,"Installation, Maintenance, and Repair Occupations",54490
WY,Wyoming,"First-Line Supervisors of Mechanics, Installers, and Repairers",75500
WY,Wyoming,"Computer, Automated Teller, and Office Machine Repairers",39170
WY,Wyoming,"Radio, Cellular, and Tower Equipment Installers and Repairers",50670
WY,Wyoming,"Telecommunications Equipment Installers and Repairers, Except Line Installers",52510
WY,Wyoming,"Electric Motor, Power Tool, and Related Repairers",46310
WY,Wyoming,"Electrical and Electronics Installers and Repairers, Transportation Equipment",59480
WY,Wyoming,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",73840
WY,Wyoming,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",82060
WY,Wyoming,Electronic Home Entertainment Equipment Installers and Repairers,43560
WY,Wyoming,Security and Fire Alarm Systems Installers,48850
WY,Wyoming,Aircraft Mechanics and Service Technicians,54290
WY,Wyoming,Automotive Body and Related Repairers,48870
WY,Wyoming,Automotive Glass Installers and Repairers,37590
WY,Wyoming,Automotive Service Technicians and Mechanics,45180
WY,Wyoming,Bus and Truck Mechanics and Diesel Engine Specialists,55150
WY,Wyoming,Farm Equipment Mechanics and Service Technicians,44820
WY,Wyoming,"Mobile Heavy Equipment Mechanics, Except Engines",61230
WY,Wyoming,Rail Car Repairers,54770
WY,Wyoming,Motorcycle Mechanics,40750
WY,Wyoming,Outdoor Power Equipment and Other Small Engine Mechanics,37640
WY,Wyoming,Bicycle Repairers,33650
WY,Wyoming,Recreational Vehicle Service Technicians,32760
WY,Wyoming,Tire Repairers and Changers,29020
WY,Wyoming,"Control and Valve Installers and Repairers, Except Mechanical Door",66860
WY,Wyoming,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",46800
WY,Wyoming,Home Appliance Repairers,36630
WY,Wyoming,Industrial Machinery Mechanics,61820
WY,Wyoming,"Maintenance Workers, Machinery",70200
WY,Wyoming,Electrical Power-Line Installers and Repairers,73720
WY,Wyoming,Telecommunications Line Installers and Repairers,51940
WY,Wyoming,Medical Equipment Repairers,49470
WY,Wyoming,"Precision Instrument and Equipment Repairers, All Other",71040
WY,Wyoming,"Maintenance and Repair Workers, General",45560
WY,Wyoming,Wind Turbine Service Technicians,43760
WY,Wyoming,"Coin, Vending, and Amusement Machine Servicers and Repairers",36550
WY,Wyoming,Manufactured Building and Mobile Home Installers,35180
WY,Wyoming,Riggers,41170
WY,Wyoming,"Helpers--Installation, Maintenance, and Repair Workers",30940
WY,Wyoming,"Installation, Maintenance, and Repair Workers, All Other",44370
WY,Wyoming,Production Occupations,52430
WY,Wyoming,First-Line Supervisors of Production and Operating Workers,77970
WY,Wyoming,Electrical and Electronic Equipment Assemblers,41170
WY,Wyoming,Structural Metal Fabricators and Fitters,39670
WY,Wyoming,Team Assemblers,36110
WY,Wyoming,"Assemblers and Fabricators, All Other",36650
WY,Wyoming,Bakers,26440
WY,Wyoming,Butchers and Meat Cutters,31740
WY,Wyoming,"Meat, Poultry, and Fish Cutters and Trimmers",30770
WY,Wyoming,Food Batchmakers,25300
WY,Wyoming,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",37570
WY,Wyoming,Machinists,48540
WY,Wyoming,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",28680
WY,Wyoming,"Welders, Cutters, Solderers, and Brazers",57380
WY,Wyoming,Printing Press Operators,32520
WY,Wyoming,Print Binding and Finishing Workers,29880
WY,Wyoming,Laundry and Dry-Cleaning Workers,23430
WY,Wyoming,"Pressers, Textile, Garment, and Related Materials",22280
WY,Wyoming,Sewing Machine Operators,27660
WY,Wyoming,Cabinetmakers and Bench Carpenters,40060
WY,Wyoming,"Sawing Machine Setters, Operators, and Tenders, Wood",33450
WY,Wyoming,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",29260
WY,Wyoming,Power Distributors and Dispatchers,94540
WY,Wyoming,Power Plant Operators,77840
WY,Wyoming,Stationary Engineers and Boiler Operators,70270
WY,Wyoming,Water and Wastewater Treatment Plant and System Operators,50650
WY,Wyoming,Chemical Plant and System Operators,73260
WY,Wyoming,Gas Plant Operators,66670
WY,Wyoming,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",69080
WY,Wyoming,"Plant and System Operators, All Other",44770
WY,Wyoming,Chemical Equipment Operators and Tenders,75590
WY,Wyoming,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",69040
WY,Wyoming,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",67340
WY,Wyoming,"Mixing and Blending Machine Setters, Operators, and Tenders",41690
WY,Wyoming,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",31390
WY,Wyoming,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",49550
WY,Wyoming,"Inspectors, Testers, Sorters, Samplers, and Weighers",52120
WY,Wyoming,Packaging and Filling Machine Operators and Tenders,42610
WY,Wyoming,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",41400
WY,Wyoming,"Painters, Transportation Equipment",54440
WY,Wyoming,Photographic Process Workers and Processing Machine Operators,29080
WY,Wyoming,Etchers and Engravers,35390
WY,Wyoming,Helpers--Production Workers,39260
WY,Wyoming,"Production Workers, All Other",65130
WY,Wyoming,Transportation and Material Moving Occupations,43650
WY,Wyoming,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",50750
WY,Wyoming,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,68930
WY,Wyoming,"Airline Pilots, Copilots, and Flight Engineers",82470
WY,Wyoming,Commercial Pilots,77400
WY,Wyoming,"Bus Drivers, Transit and Intercity",29340
WY,Wyoming,"Bus Drivers, School or Special Client",33750
WY,Wyoming,Driver/Sales Workers,24970
WY,Wyoming,Heavy and Tractor-Trailer Truck Drivers,49210
WY,Wyoming,Light Truck or Delivery Services Drivers,36940
WY,Wyoming,Taxi Drivers and Chauffeurs,25130
WY,Wyoming,"Motor Vehicle Operators, All Other",37200
WY,Wyoming,Locomotive Engineers,65750
WY,Wyoming,"Railroad Brake, Signal, and Switch Operators",53230
WY,Wyoming,Railroad Conductors and Yardmasters,60020
WY,Wyoming,Parking Lot Attendants,23890
WY,Wyoming,Automotive and Watercraft Service Attendants,26320
WY,Wyoming,Traffic Technicians,43940
WY,Wyoming,Transportation Inspectors,59670
WY,Wyoming,"Transportation Workers, All Other",36010
WY,Wyoming,Conveyor Operators and Tenders,51090
WY,Wyoming,Crane and Tower Operators,57680
WY,Wyoming,Excavating and Loading Machine and Dragline Operators,68410
WY,Wyoming,Hoist and Winch Operators,67610
WY,Wyoming,Industrial Truck and Tractor Operators,36560
WY,Wyoming,Cleaners of Vehicles and Equipment,26510
WY,Wyoming,"Laborers and Freight, Stock, and Material Movers, Hand",33580
WY,Wyoming,Machine Feeders and Offbearers,36720
WY,Wyoming,"Packers and Packagers, Hand",28050
WY,Wyoming,Gas Compressor and Gas Pumping Station Operators,65350
WY,Wyoming,Wellhead Pumpers,58680
WY,Wyoming,Refuse and Recyclable Material Collectors,36690
WY,Wyoming,"Tank Car, Truck, and Ship Loaders",36720
GU,Guam,All Occupations,34790
GU,Guam,Management Occupations,65900
GU,Guam,Chief Executives,96870
GU,Guam,General and Operations Managers,57700
GU,Guam,Advertising and Promotions Managers,53420
GU,Guam,Marketing Managers,56540
GU,Guam,Sales Managers,50740
GU,Guam,Administrative Services Managers,58210
GU,Guam,Computer and Information Systems Managers,73100
GU,Guam,Financial Managers,67510
GU,Guam,Industrial Production Managers,75860
GU,Guam,Purchasing Managers,51820
GU,Guam,"Transportation, Storage, and Distribution Managers",62000
GU,Guam,Human Resources Managers,56880
GU,Guam,Construction Managers,84500
GU,Guam,"Education Administrators, Elementary and Secondary School",69050
GU,Guam,"Education Administrators, All Other",90810
GU,Guam,Architectural and Engineering Managers,82250
GU,Guam,Food Service Managers,32730
GU,Guam,Lodging Managers,46350
GU,Guam,Medical and Health Services Managers,83720
GU,Guam,"Property, Real Estate, and Community Association Managers",52980
GU,Guam,Social and Community Service Managers,56810
GU,Guam,"Managers, All Other",73610
GU,Guam,Business and Financial Operations Occupations,50530
GU,Guam,"Wholesale and Retail Buyers, Except Farm Products",28620
GU,Guam,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",54040
GU,Guam,"Claims Adjusters, Examiners, and Investigators",37340
GU,Guam,Compliance Officers,61730
GU,Guam,Cost Estimators,57540
GU,Guam,Human Resources Specialists,48980
GU,Guam,Logisticians,72990
GU,Guam,Management Analysts,57490
GU,Guam,"Meeting, Convention, and Event Planners",36450
GU,Guam,Training and Development Specialists,36270
GU,Guam,Market Research Analysts and Marketing Specialists,41530
GU,Guam,"Business Operations Specialists, All Other",68440
GU,Guam,Accountants and Auditors,44010
GU,Guam,Budget Analysts,*
GU,Guam,Credit Analysts,55120
GU,Guam,Insurance Underwriters,42820
GU,Guam,Loan Officers,45410
GU,Guam,Tax Preparers,41000
GU,Guam,Computer and Mathematical Occupations,50050
GU,Guam,Computer Systems Analysts,45610
GU,Guam,Network and Computer Systems Administrators,55470
GU,Guam,Computer User Support Specialists,35560
GU,Guam,Computer Network Support Specialists,40130
